%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648135439631955917,1500,1500,1450,1500,1500,1500,1500,1500
1648135439652200696,1500,1500,1450,1500,1500,1500,1500,1500
1648135439672339214,1500,1500,1450,1500,1500,1500,1500,1500
1648135439691831735,1500,1500,1450,1500,1500,1500,1500,1500
1648135439710765056,1500,1500,1450,1500,1500,1500,1500,1500
1648135439730991417,1500,1500,1450,1500,1500,1500,1500,1500
1648135439754773892,1500,1500,1450,1500,1500,1500,1500,1500
1648135439772794810,1500,1500,1450,1500,1500,1500,1500,1500
1648135439790444016,1500,1500,1450,1500,1500,1500,1500,1500
1648135439814529764,1500,1500,1450,1500,1500,1500,1500,1500
1648135439833053387,1500,1500,1450,1500,1500,1500,1500,1500
1648135439851404496,1500,1500,1450,1500,1500,1500,1500,1500
1648135439870060013,1500,1500,1450,1500,1500,1500,1500,1500
1648135439891016306,1500,1500,1450,1500,1500,1500,1500,1500
1648135439912418157,1500,1500,1450,1500,1500,1500,1500,1500
1648135439932697987,1500,1500,1450,1500,1500,1500,1500,1500
1648135439951760616,1500,1500,1450,1500,1500,1500,1500,1500
1648135439972473677,1500,1500,1450,1500,1500,1500,1500,1500
1648135439992579804,1500,1500,1450,1500,1500,1500,1500,1500
1648135440012983656,1500,1500,1450,1500,1500,1500,1500,1500
1648135440031087541,1500,1500,1450,1500,1500,1500,1500,1500
1648135440051957842,1500,1500,1450,1500,1500,1500,1500,1500
1648135440071514776,1500,1500,1450,1500,1500,1500,1500,1500
1648135440090800323,1500,1500,1450,1500,1500,1500,1500,1500
1648135440111683603,1500,1500,1450,1500,1500,1500,1500,1500
1648135440131442465,1500,1500,1450,1500,1500,1500,1500,1500
1648135440150910933,1500,1500,1450,1500,1500,1500,1500,1500
1648135440171846696,1500,1500,1450,1500,1500,1500,1500,1500
1648135440191566502,1500,1500,1450,1500,1500,1500,1500,1500
1648135440213539296,1500,1500,1450,1500,1500,1500,1500,1500
1648135440231632132,1500,1500,1450,1500,1500,1500,1500,1500
1648135440254961023,1500,1500,1450,1500,1500,1500,1500,1500
1648135440272854282,1500,1500,1450,1500,1500,1500,1500,1500
1648135440292417761,1500,1500,1450,1500,1500,1500,1500,1500
1648135440313055383,1500,1500,1450,1500,1500,1500,1500,1500
1648135440332001071,1500,1500,1450,1500,1500,1500,1500,1500
1648135440352445878,1500,1500,1450,1500,1500,1500,1500,1500
1648135440371687436,1500,1500,1450,1500,1500,1500,1500,1500
1648135440390474351,1500,1500,1450,1500,1500,1500,1500,1500
1648135440413645385,1500,1500,1450,1500,1500,1500,1500,1500
1648135440431301862,1500,1500,1450,1500,1500,1500,1500,1500
1648135440451639506,1500,1500,1450,1500,1500,1500,1500,1500
1648135440470559014,1500,1500,1450,1500,1500,1500,1500,1500
1648135440491983422,1500,1500,1450,1500,1500,1500,1500,1500
1648135440511350777,1500,1500,1450,1500,1500,1500,1500,1500
1648135440532890670,1500,1500,1450,1500,1500,1500,1500,1500
1648135440552861757,1500,1500,1450,1500,1500,1500,1500,1500
1648135440572686883,1500,1500,1450,1500,1500,1500,1500,1500
1648135440591701812,1500,1500,1450,1500,1500,1500,1500,1500
1648135440612401688,1500,1500,1450,1500,1500,1500,1500,1500
1648135440635203201,1500,1500,1450,1500,1500,1500,1500,1500
1648135440652760781,1500,1500,1450,1500,1500,1500,1500,1500
1648135440670716181,1500,1500,1450,1500,1500,1500,1500,1500
1648135440691512775,1500,1500,1450,1500,1500,1500,1500,1500
1648135440710910886,1500,1500,1450,1500,1500,1500,1500,1500
1648135440732473892,1500,1500,1450,1500,1500,1500,1500,1500
1648135440752702814,1500,1500,1450,1500,1500,1500,1500,1500
1648135440772133474,1500,1500,1450,1500,1500,1500,1500,1500
1648135440791612379,1500,1500,1450,1500,1500,1500,1500,1500
1648135440811303499,1500,1500,1450,1500,1500,1500,1500,1500
1648135440830754620,1500,1500,1450,1500,1500,1500,1500,1500
1648135440852659844,1500,1500,1450,1500,1500,1500,1500,1500
1648135440871051969,1500,1500,1450,1500,1500,1500,1500,1500
1648135440891747733,1500,1500,1449,1500,1500,1500,1500,1500
1648135440912357086,1500,1500,1449,1500,1500,1500,1500,1500
1648135440930855562,1500,1500,1449,1500,1500,1500,1500,1500
1648135440952128789,1500,1500,1449,1500,1500,1500,1500,1500
1648135440972472468,1500,1500,1449,1500,1500,1500,1500,1500
1648135440990470668,1500,1500,1449,1500,1500,1500,1500,1500
1648135441012730223,1500,1500,1449,1500,1500,1500,1500,1500
1648135441032338473,1500,1500,1449,1500,1500,1500,1500,1500
1648135441051274674,1500,1500,1449,1500,1500,1500,1500,1500
1648135441070197491,1500,1500,1449,1500,1500,1500,1500,1500
1648135441092097591,1500,1500,1449,1500,1500,1500,1500,1500
1648135441112733342,1500,1500,1449,1500,1500,1500,1500,1500
1648135441134020626,1500,1500,1449,1500,1500,1500,1500,1500
1648135441150742903,1500,1500,1449,1500,1500,1500,1500,1500
1648135441170884715,1500,1500,1449,1500,1500,1500,1500,1500
1648135441191981301,1500,1500,1449,1500,1500,1500,1500,1500
1648135441214660616,1500,1500,1449,1500,1500,1500,1500,1500
1648135441231976841,1500,1500,1449,1500,1500,1500,1500,1500
1648135441252396768,1500,1500,1449,1500,1500,1500,1500,1500
1648135441270642183,1500,1500,1449,1500,1500,1500,1500,1500
1648135441290657439,1500,1500,1450,1500,1500,1500,1500,1500
1648135441313249985,1500,1500,1450,1500,1500,1500,1500,1500
1648135441333501648,1500,1500,1450,1500,1500,1500,1500,1500
1648135441353180760,1500,1500,1450,1500,1500,1500,1500,1500
1648135441372791346,1500,1500,1450,1500,1500,1500,1500,1500
1648135441392755064,1500,1500,1449,1500,1500,1500,1500,1500
1648135441412492603,1500,1500,1449,1500,1500,1500,1500,1500
1648135441432081365,1500,1500,1449,1500,1500,1500,1500,1500
1648135441453198656,1500,1500,1449,1500,1500,1500,1500,1500
1648135441470451922,1500,1500,1449,1500,1500,1500,1500,1500
1648135441493438533,1500,1500,1449,1500,1500,1500,1500,1500
1648135441513023779,1500,1500,1449,1500,1500,1500,1500,1500
1648135441531758787,1500,1500,1449,1500,1500,1500,1500,1500
1648135441553933184,1500,1500,1449,1500,1500,1500,1500,1500
1648135441573159891,1500,1500,1449,1500,1500,1500,1500,1500
1648135441592905432,1500,1500,1448,1500,1500,1500,1500,1500
1648135441612152198,1500,1500,1448,1500,1500,1500,1500,1500
1648135441633612624,1500,1500,1448,1500,1500,1500,1500,1500
1648135441653175378,1500,1500,1448,1500,1500,1500,1500,1500
1648135441672350727,1500,1500,1448,1500,1500,1500,1500,1500
1648135441692043708,1500,1500,1448,1500,1500,1500,1500,1500
1648135441711657407,1500,1500,1448,1500,1500,1500,1500,1500
1648135441733597212,1500,1500,1448,1500,1500,1500,1500,1500
1648135441752539133,1500,1500,1448,1500,1500,1500,1500,1500
1648135441771946732,1500,1500,1448,1500,1500,1500,1500,1500
1648135441792014172,1500,1500,1448,1500,1500,1500,1500,1500
1648135441813435202,1500,1500,1448,1500,1500,1500,1500,1500
1648135441833135815,1500,1500,1448,1500,1500,1500,1500,1500
1648135441852701121,1500,1500,1448,1500,1500,1500,1500,1500
1648135441871728787,1500,1500,1448,1500,1500,1500,1500,1500
1648135441891852730,1500,1500,1448,1500,1500,1500,1500,1500
1648135441911848240,1500,1500,1448,1500,1500,1500,1500,1500
1648135441932918442,1500,1500,1448,1500,1500,1500,1500,1500
1648135441952332652,1500,1500,1448,1500,1500,1500,1500,1500
1648135441972317529,1500,1500,1448,1500,1500,1500,1500,1500
1648135441992366010,1500,1500,1448,1500,1500,1500,1500,1500
1648135442011500708,1500,1500,1448,1500,1500,1500,1500,1500
1648135442031014399,1500,1500,1448,1500,1500,1500,1500,1500
1648135442052326716,1500,1500,1448,1500,1500,1500,1500,1500
1648135442071421458,1500,1500,1448,1500,1500,1500,1500,1500
1648135442091267133,1500,1500,1447,1500,1500,1500,1500,1500
1648135442112729186,1500,1500,1447,1500,1500,1500,1500,1500
1648135442132685712,1500,1500,1447,1500,1500,1500,1500,1500
1648135442152456914,1500,1500,1447,1500,1500,1500,1500,1500
1648135442174578212,1500,1500,1447,1500,1500,1500,1500,1500
