%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648135172458819560,1500,1500,1449,1500,1500,1500,1500,1500
1648135172480061013,1500,1500,1449,1500,1500,1500,1500,1500
1648135172499699505,1500,1500,1449,1500,1500,1500,1500,1500
1648135172519938891,1500,1500,1449,1500,1500,1500,1500,1500
1648135172538515639,1500,1500,1449,1500,1500,1500,1500,1500
1648135172559022843,1500,1500,1448,1500,1500,1500,1500,1500
1648135172581101497,1500,1500,1448,1500,1500,1500,1500,1500
1648135172598682595,1500,1500,1448,1500,1500,1500,1500,1500
1648135172617912384,1500,1500,1448,1500,1500,1500,1500,1500
1648135172638513214,1500,1500,1448,1500,1500,1500,1500,1500
1648135172659572259,1500,1500,1449,1500,1500,1500,1500,1500
1648135172682787273,1500,1500,1449,1500,1500,1500,1500,1500
1648135172700436043,1500,1500,1449,1500,1500,1500,1500,1500
1648135172719186170,1500,1500,1449,1500,1500,1500,1500,1500
1648135172738704533,1500,1500,1449,1500,1500,1500,1500,1500
1648135172758833058,1500,1500,1450,1500,1500,1500,1500,1500
1648135172779997356,1500,1500,1450,1500,1500,1500,1500,1500
1648135172799961134,1500,1500,1450,1500,1500,1500,1500,1500
1648135172818527040,1500,1500,1450,1500,1500,1500,1500,1500
1648135172838283388,1500,1500,1450,1500,1500,1500,1500,1500
1648135172857882158,1500,1500,1450,1500,1500,1500,1500,1500
1648135172879953888,1500,1500,1450,1500,1500,1500,1500,1500
1648135172898748988,1500,1500,1450,1500,1500,1500,1500,1500
1648135172920466579,1500,1500,1450,1500,1500,1500,1500,1500
1648135172939439118,1500,1500,1450,1500,1500,1500,1500,1500
1648135172958520533,1500,1500,1450,1500,1500,1500,1500,1500
1648135172978737132,1500,1500,1450,1500,1500,1500,1500,1500
1648135172997786494,1500,1500,1450,1500,1500,1500,1500,1500
1648135173017317498,1500,1500,1450,1500,1500,1500,1500,1500
1648135173038616331,1500,1500,1450,1500,1500,1500,1500,1500
1648135173058894504,1500,1500,1450,1500,1500,1500,1500,1500
1648135173080033836,1500,1500,1450,1500,1500,1500,1500,1500
1648135173099606205,1500,1500,1450,1500,1500,1500,1500,1500
1648135173117148887,1500,1500,1450,1500,1500,1500,1500,1500
1648135173138424609,1500,1500,1450,1500,1500,1500,1500,1500
1648135173158342374,1500,1500,1450,1500,1500,1500,1500,1500
1648135173179905163,1500,1500,1450,1500,1500,1500,1500,1500
1648135173199034832,1500,1500,1450,1500,1500,1500,1500,1500
1648135173218001567,1500,1500,1450,1500,1500,1500,1500,1500
1648135173238730353,1500,1500,1450,1500,1500,1500,1500,1500
1648135173259249598,1500,1500,1450,1500,1500,1500,1500,1500
1648135173281077251,1500,1500,1450,1500,1500,1500,1500,1500
1648135173300652760,1500,1500,1450,1500,1500,1500,1500,1500
1648135173317776311,1500,1500,1450,1500,1500,1500,1500,1500
1648135173339875856,1500,1500,1450,1500,1500,1500,1500,1500
1648135173359555779,1500,1500,1451,1500,1500,1500,1500,1500
1648135173378615929,1500,1500,1451,1500,1500,1500,1500,1500
1648135173398015871,1500,1500,1451,1500,1500,1500,1500,1500
1648135173420112424,1500,1500,1451,1500,1500,1500,1500,1500
1648135173439531211,1500,1500,1451,1500,1500,1500,1500,1500
1648135173458851969,1500,1500,1451,1500,1500,1500,1500,1500
1648135173478572063,1500,1500,1451,1500,1500,1500,1500,1500
1648135173498157158,1500,1500,1451,1500,1500,1500,1500,1500
1648135173520342318,1500,1500,1451,1500,1500,1500,1500,1500
1648135173539214055,1500,1500,1451,1500,1500,1500,1500,1500
1648135173561505420,1500,1500,1450,1500,1500,1500,1500,1500
1648135173581270398,1500,1500,1450,1500,1500,1500,1500,1500
1648135173600115453,1500,1500,1450,1500,1500,1500,1500,1500
1648135173619556120,1500,1500,1450,1500,1500,1500,1500,1500
1648135173638895513,1500,1500,1450,1500,1500,1500,1500,1500
1648135173658471360,1500,1500,1451,1500,1500,1500,1500,1500
1648135173680379721,1500,1500,1451,1500,1500,1500,1500,1500
1648135173699578824,1500,1500,1451,1500,1500,1500,1500,1500
1648135173719387303,1500,1500,1451,1500,1500,1500,1500,1500
1648135173738165840,1500,1500,1451,1500,1500,1500,1500,1500
1648135173758421306,1500,1500,1451,1500,1500,1500,1500,1500
1648135173780320878,1500,1500,1451,1500,1500,1500,1500,1500
1648135173799227726,1500,1500,1451,1500,1500,1500,1500,1500
1648135173819503963,1500,1500,1451,1500,1500,1500,1500,1500
1648135173838338119,1500,1500,1451,1500,1500,1500,1500,1500
