%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1647529541880525047,1500,1500,1441,1500,1500,1500,1500,1500
1647529541901583185,1500,1500,1441,1500,1500,1500,1500,1500
1647529541921055646,1500,1500,1442,1500,1500,1500,1500,1500
1647529541940243220,1500,1500,1442,1500,1500,1500,1500,1500
1647529541956750325,1500,1500,1442,1500,1500,1500,1500,1500
1647529541974484111,1500,1500,1442,1500,1500,1500,1500,1500
1647529541992492010,1500,1500,1442,1500,1500,1500,1500,1500
1647529542014152734,1500,1500,1442,1500,1500,1500,1500,1500
1647529542033950666,1500,1500,1442,1500,1500,1500,1500,1500
1647529542051778411,1500,1500,1442,1500,1500,1500,1500,1500
1647529542071192385,1500,1500,1442,1500,1500,1500,1500,1500
1647529542088097863,1500,1500,1442,1500,1500,1500,1500,1500
1647529542112298069,1500,1500,1442,1500,1500,1500,1500,1500
1647529542132760474,1500,1500,1443,1500,1500,1500,1500,1500
1647529542150679486,1500,1500,1443,1500,1500,1500,1500,1500
1647529542171426935,1500,1500,1443,1500,1500,1500,1500,1500
1647529542191437302,1500,1500,1443,1500,1500,1500,1500,1500
1647529542210820676,1500,1500,1443,1500,1500,1500,1500,1500
1647529542232143175,1500,1500,1443,1500,1500,1500,1500,1500
1647529542251834242,1500,1500,1443,1500,1500,1500,1500,1500
1647529542266578747,1500,1500,1443,1500,1500,1500,1500,1500
1647529542283771211,1500,1500,1443,1500,1500,1500,1500,1500
1647529542303727526,1500,1500,1443,1500,1500,1500,1500,1500
1647529542324157304,1500,1500,1444,1500,1500,1500,1500,1500
1647529542344056156,1500,1500,1444,1500,1500,1500,1500,1500
1647529542360247419,1500,1500,1444,1500,1500,1500,1500,1500
1647529542382780215,1500,1500,1444,1500,1500,1500,1500,1500
1647529542404830909,1500,1500,1444,1500,1500,1500,1500,1500
1647529542424054543,1500,1500,1444,1500,1500,1500,1500,1500
1647529542445864191,1500,1500,1444,1500,1500,1500,1500,1500
1647529542465769501,1500,1500,1444,1500,1500,1500,1500,1500
1647529542491106525,1500,1500,1444,1500,1500,1500,1500,1500
1647529542510323911,1500,1500,1444,1500,1500,1500,1500,1500
1647529542531239632,1500,1500,1444,1500,1500,1500,1500,1500
1647529542553910661,1500,1500,1444,1500,1500,1500,1500,1500
1647529542570844142,1500,1500,1444,1500,1500,1500,1500,1500
1647529542589496278,1500,1500,1444,1500,1500,1500,1500,1500
1647529542607573235,1500,1500,1444,1500,1500,1500,1500,1500
1647529542629321527,1500,1500,1445,1500,1500,1500,1500,1500
1647529542647266723,1500,1500,1445,1500,1500,1500,1500,1500
1647529542670110444,1500,1500,1445,1500,1500,1500,1500,1500
1647529542688861375,1500,1500,1445,1500,1500,1500,1500,1500
1647529542712552926,1500,1500,1445,1500,1500,1500,1500,1500
1647529542731629073,1500,1500,1445,1500,1500,1500,1500,1500
1647529542753930215,1500,1500,1445,1500,1500,1500,1500,1500
1647529542773588717,1500,1500,1445,1500,1500,1500,1500,1500
1647529542792834081,1500,1500,1445,1500,1500,1500,1500,1500
1647529542815532529,1500,1500,1445,1500,1500,1500,1500,1500
