%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1647527383559922106,1500,1500,1545,1500,1500,1500,1500,1500
1647527383582660312,1500,1500,1545,1500,1500,1500,1500,1500
1647527383600644185,1500,1500,1545,1500,1500,1500,1500,1500
1647527383619063734,1500,1500,1545,1500,1500,1500,1500,1500
1647527383638906205,1500,1500,1545,1500,1500,1500,1500,1500
1647527383658881118,1500,1500,1545,1500,1500,1500,1500,1500
1647527383678000238,1500,1500,1545,1500,1500,1500,1500,1500
1647527383701504632,1500,1500,1545,1500,1500,1500,1500,1500
1647527383726343907,1500,1500,1546,1500,1500,1500,1500,1500
1647527383741890527,1500,1500,1546,1500,1500,1500,1500,1500
1647527383756714822,1500,1500,1546,1500,1500,1500,1500,1500
1647527383778696440,1500,1500,1546,1500,1500,1500,1500,1500
1647527383805454138,1500,1500,1546,1500,1500,1500,1500,1500
1647527383821882009,1500,1500,1547,1500,1500,1500,1500,1500
1647527383839354177,1500,1500,1547,1500,1500,1500,1500,1500
1647527383856519239,1500,1500,1547,1500,1500,1500,1500,1500
1647527383879385121,1500,1500,1547,1500,1500,1500,1500,1500
1647527383900070060,1500,1500,1547,1500,1500,1500,1500,1500
1647527383919649788,1500,1500,1548,1500,1500,1500,1500,1500
1647527383939281338,1500,1500,1548,1500,1500,1500,1500,1500
1647527383957715353,1500,1500,1548,1500,1500,1500,1500,1500
1647527383978573593,1500,1500,1548,1500,1500,1500,1500,1500
1647527383998569031,1500,1500,1548,1500,1500,1500,1500,1500
1647527384019134452,1500,1500,1549,1500,1500,1500,1500,1500
1647527384039791984,1500,1500,1549,1500,1500,1500,1500,1500
1647527384058094476,1500,1500,1549,1500,1500,1500,1500,1500
1647527384078119156,1500,1500,1549,1500,1500,1500,1500,1500
1647527384098579469,1500,1500,1549,1500,1500,1500,1500,1500
1647527384120283966,1500,1500,1548,1500,1500,1500,1500,1500
1647527384137961344,1500,1500,1548,1500,1500,1500,1500,1500
1647527384159475874,1500,1500,1548,1500,1500,1500,1500,1500
1647527384182518023,1500,1500,1548,1500,1500,1500,1500,1500
1647527384198959012,1500,1500,1548,1500,1500,1500,1500,1500
1647527384221747468,1500,1500,1550,1500,1500,1500,1500,1500
1647527384242198215,1500,1500,1550,1500,1500,1500,1500,1500
1647527384262071710,1500,1500,1550,1500,1500,1500,1500,1500
1647527384283597327,1500,1500,1550,1500,1500,1500,1500,1500
1647527384299186240,1500,1500,1550,1500,1500,1500,1500,1500
1647527384320096291,1500,1500,1550,1500,1500,1500,1500,1500
1647527384339935111,1500,1500,1550,1500,1500,1500,1500,1500
1647527384358825617,1500,1500,1550,1500,1500,1500,1500,1500
1647527384382409472,1500,1500,1550,1500,1500,1500,1500,1500
1647527384404205567,1500,1500,1550,1500,1500,1500,1500,1500
1647527384422763750,1500,1500,1550,1500,1500,1500,1500,1500
1647527384442032275,1500,1500,1550,1500,1500,1500,1500,1500
1647527384462434098,1500,1500,1550,1500,1500,1500,1500,1500
1647527384479214605,1500,1500,1550,1500,1500,1500,1500,1500
1647527384499425190,1500,1500,1550,1500,1500,1500,1500,1500
1647527384519280768,1500,1500,1551,1500,1500,1500,1500,1500
1647527384537858047,1500,1500,1551,1500,1500,1500,1500,1500
1647527384558353363,1500,1500,1551,1500,1500,1500,1500,1500
1647527384581714780,1500,1500,1551,1500,1500,1500,1500,1500
1647527384602324021,1500,1500,1551,1500,1500,1500,1500,1500
1647527384619717156,1500,1500,1551,1500,1500,1500,1500,1500
1647527384637881212,1500,1500,1551,1500,1500,1500,1500,1500
1647527384660189068,1500,1500,1551,1500,1500,1500,1500,1500
1647527384679090378,1500,1500,1551,1500,1500,1500,1500,1500
1647527384699070295,1500,1500,1551,1500,1500,1500,1500,1500
1647527384720801448,1500,1500,1550,1500,1500,1500,1500,1500
1647527384737374620,1500,1500,1550,1500,1500,1500,1500,1500
1647527384756019588,1500,1500,1550,1500,1500,1500,1500,1500
1647527384779712664,1500,1500,1550,1500,1500,1500,1500,1500
1647527384802308562,1500,1500,1550,1500,1500,1500,1500,1500
1647527384819789106,1500,1500,1550,1500,1500,1500,1500,1500
1647527384843791975,1500,1500,1550,1500,1500,1500,1500,1500
