%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648137864563627266,1500,1500,1438,1500,1500,1500,1500,1500
1648137864582540716,1500,1500,1439,1500,1500,1500,1500,1500
1648137864605585758,1500,1500,1439,1500,1500,1500,1500,1500
1648137864622459549,1500,1500,1439,1500,1500,1500,1500,1500
1648137864643922485,1500,1500,1439,1500,1500,1500,1500,1500
1648137864663994876,1500,1500,1439,1500,1500,1500,1500,1500
1648137864684744107,1500,1500,1439,1500,1500,1500,1500,1500
1648137864706373630,1500,1500,1439,1500,1500,1500,1500,1500
1648137864723100584,1500,1500,1439,1500,1500,1500,1500,1500
1648137864743768860,1500,1500,1439,1500,1500,1500,1500,1500
1648137864765544056,1500,1500,1439,1500,1500,1500,1500,1500
1648137864784571057,1500,1500,1439,1500,1500,1500,1500,1500
1648137864804990882,1500,1500,1439,1500,1500,1500,1500,1500
1648137864821726957,1500,1500,1439,1500,1500,1500,1500,1500
1648137864844265266,1500,1500,1439,1500,1500,1500,1500,1500
1648137864864893863,1500,1500,1439,1500,1500,1500,1500,1500
1648137864887037026,1500,1500,1439,1500,1500,1500,1500,1500
1648137864904950271,1500,1500,1439,1500,1500,1500,1500,1500
1648137864926374809,1500,1500,1440,1500,1500,1500,1500,1500
1648137864943397125,1500,1500,1440,1500,1500,1500,1500,1500
1648137864965903638,1500,1500,1440,1500,1500,1500,1500,1500
1648137864986876902,1500,1500,1440,1500,1500,1500,1500,1500
1648137865003039243,1500,1500,1440,1500,1500,1500,1500,1500
1648137865025770824,1500,1500,1440,1500,1500,1500,1500,1500
1648137865045133335,1500,1500,1440,1500,1500,1500,1500,1500
1648137865060733005,1500,1500,1440,1500,1500,1500,1500,1500
1648137865084973463,1500,1500,1440,1500,1500,1500,1500,1500
1648137865105134440,1500,1500,1440,1500,1500,1500,1500,1500
1648137865122339308,1500,1500,1440,1500,1500,1500,1500,1500
1648137865144630903,1500,1500,1440,1500,1500,1500,1500,1500
1648137865165641141,1500,1500,1440,1500,1500,1500,1500,1500
1648137865184806797,1500,1500,1440,1500,1500,1500,1500,1500
1648137865206380841,1500,1500,1440,1500,1500,1500,1500,1500
1648137865224139448,1500,1500,1440,1500,1500,1500,1500,1500
1648137865244148042,1500,1500,1440,1500,1500,1500,1500,1500
1648137865265021639,1500,1500,1440,1500,1500,1500,1500,1500
1648137865283257690,1500,1500,1440,1500,1500,1500,1500,1500
1648137865305066516,1500,1500,1440,1500,1500,1500,1500,1500
1648137865324431236,1500,1500,1440,1500,1500,1500,1500,1500
1648137865343754487,1500,1500,1440,1500,1500,1500,1500,1500
1648137865364735877,1500,1500,1440,1500,1500,1500,1500,1500
1648137865384488390,1500,1500,1440,1500,1500,1500,1500,1500
1648137865404887137,1500,1500,1440,1500,1500,1500,1500,1500
