%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648140453471196889,1500,1500,1440,1500,1500,1500,1500,1500
1648140453488258806,1500,1500,1440,1500,1500,1500,1500,1500
1648140453508121546,1500,1500,1440,1500,1500,1500,1500,1500
1648140453530423247,1500,1500,1440,1500,1500,1500,1500,1500
1648140453551565758,1500,1500,1440,1500,1500,1500,1500,1500
1648140453572659886,1500,1500,1440,1500,1500,1500,1500,1500
1648140453593613249,1500,1500,1440,1500,1500,1500,1500,1500
1648140453615595363,1500,1500,1440,1500,1500,1500,1500,1500
1648140453634792874,1500,1500,1439,1500,1500,1500,1500,1500
1648140453654481389,1500,1500,1439,1500,1500,1500,1500,1500
1648140453674061220,1500,1500,1439,1500,1500,1500,1500,1500
1648140453695601523,1500,1500,1439,1500,1500,1500,1500,1500
1648140453718758963,1500,1500,1439,1500,1500,1500,1500,1500
1648140453743031658,1500,1500,1439,1500,1500,1500,1500,1500
1648140453765396438,1500,1500,1439,1500,1500,1500,1500,1500
1648140453785662499,1500,1500,1439,1500,1500,1500,1500,1500
